====================================================================================================
HOSPITAL RESOURCE SHARING SYSTEM - DATABASE EXPORT
Generated: 2026-03-03 12:09:19
====================================================================================================

Total Tables Found: 33


====================================================================================================
TABLE: auth_group
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: integer NOT NULL
  - name: character varying(150) NOT NULL

Total Rows: 0

No data in this table.


====================================================================================================
TABLE: auth_group_permissions
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: bigint NOT NULL
  - group_id: integer NOT NULL
  - permission_id: integer NOT NULL

Total Rows: 0

No data in this table.


====================================================================================================
TABLE: auth_permission
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: integer NOT NULL
  - name: character varying(255) NOT NULL
  - content_type_id: integer NOT NULL
  - codename: character varying(100) NOT NULL

Total Rows: 88

DATA:
----------------------------------------------------------------------------------------------------
id | name | content_type_id | codename
da7ad3c3-3a35-4761-9a73-aa1a363e7dc6 | 033ff154-386d-4515-a1ed-2cbbe3d3385d | Neurology | NEURO | clinical | NULL | NULL | 35 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
dd54f0b0-8de8-4df3-b5b2-687d3b39fc68 | 033ff154-386d-4515-a1ed-2cbbe3d3385d | Pediatrics | PEDS | clinical | NULL | NULL | 45 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
da3597eb-cdab-4503-8316-6700b0049922 | 033ff154-386d-4515-a1ed-2cbbe3d3385d | Surgery | SURG | clinical | NULL | NULL | 25 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
362be249-88f3-4b01-b37c-b8ec4735f8eb | 033ff154-386d-4515-a1ed-2cbbe3d3385d | Pharmacy | PHARM | support | NULL | NULL | 10 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
82e9450c-3f2a-48e8-b40b-7b64fbf38fdf | 033ff154-386d-4515-a1ed-2cbbe3d3385d | Radiology | RAD | support | NULL | NULL | 15 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
a2ae95c3-03d4-49c1-b13d-d758b9d8e42e | 5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | Emergency Department | ER | clinical | NULL | NULL | 50 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
26d28a84-899e-44e3-a7f3-5e23e492deae | 5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | Intensive Care Unit | ICU | clinical | NULL | NULL | 30 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
2d90847d-cc41-4178-b315-bfdb262a2f5d | 5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | Cardiology | CARD | clinical | NULL | NULL | 40 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
e1299ab0-6e8b-42b7-aa7e-4b3d21f64c9a | 5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | Neurology | NEURO | clinical | NULL | NULL | 35 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
c6c84b88-44a9-4a47-a2d2-c280bba1b2c4 | 5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | Pediatrics | PEDS | clinical | NULL | NULL | 45 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
0bd45ad4-e271-4a72-a8e1-52c0915c121d | 5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | Surgery | SURG | clinical | NULL | NULL | 25 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
4c3aba05-079c-424d-9045-2c80e6e8049d | 5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | Pharmacy | PHARM | support | NULL | NULL | 10 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
f92274a0-452b-4666-b9de-eb8b63d411a9 | 5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | Radiology | RAD | support | NULL | NULL | 15 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
4eb309ea-91f2-4d79-9831-f3d31997b837 | f3553e2a-a525-4b52-9875-bb463b69a60b | Emergency Department | ER | clinical | NULL | NULL | 50 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
f7a5b074-da63-4795-889f-8d7794f41542 | f3553e2a-a525-4b52-9875-bb463b69a60b | Intensive Care Unit | ICU | clinical | NULL | NULL | 30 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
5e7d5edf-30c3-4b53-b6a4-f63d6f5c86ca | f3553e2a-a525-4b52-9875-bb463b69a60b | Cardiology | CARD | clinical | NULL | NULL | 40 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
f91f64af-ad34-45e3-9461-517c02b75a45 | f3553e2a-a525-4b52-9875-bb463b69a60b | Neurology | NEURO | clinical | NULL | NULL | 35 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
9ef42543-cb9f-4af0-98fa-7d6c8fd87aeb | f3553e2a-a525-4b52-9875-bb463b69a60b | Pediatrics | PEDS | clinical | NULL | NULL | 45 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
455ecec4-1983-4d3f-8de4-8d4ac3983592 | f3553e2a-a525-4b52-9875-bb463b69a60b | Surgery | SURG | clinical | NULL | NULL | 25 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
edc86697-dd41-426a-8287-9359c1ef9e9c | f3553e2a-a525-4b52-9875-bb463b69a60b | Pharmacy | PHARM | support | NULL | NULL | 10 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
8b406105-37e2-40fb-ad7d-37a037ba32c5 | f3553e2a-a525-4b52-9875-bb463b69a60b | Radiology | RAD | support | NULL | NULL | 15 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
60927099-bcf7-486a-86ae-0bfe439acb9a | 58566ddb-19e4-4b13-a78f-0dc91ab4c50a | Emergency Department | ER | clinical | NULL | NULL | 50 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
b3f4cf86-546a-4135-9fc5-832ac789c404 | 58566ddb-19e4-4b13-a78f-0dc91ab4c50a | Intensive Care Unit | ICU | clinical | NULL | NULL | 30 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
81626b23-6957-4708-a9ea-946e0deddf16 | 58566ddb-19e4-4b13-a78f-0dc91ab4c50a | Cardiology | CARD | clinical | NULL | NULL | 40 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
503d8d46-e557-4135-b191-99a646c49fe6 | 58566ddb-19e4-4b13-a78f-0dc91ab4c50a | Neurology | NEURO | clinical | NULL | NULL | 35 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
1eed8df4-b372-4fd8-94f2-6c602ff37fe4 | 58566ddb-19e4-4b13-a78f-0dc91ab4c50a | Pediatrics | PEDS | clinical | NULL | NULL | 45 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
3e947f4c-c649-4089-a941-053c1f139e2d | 58566ddb-19e4-4b13-a78f-0dc91ab4c50a | Surgery | SURG | clinical | NULL | NULL | 25 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
298874cb-f1bb-41f7-b556-b62f9621cc19 | 58566ddb-19e4-4b13-a78f-0dc91ab4c50a | Pharmacy | PHARM | support | NULL | NULL | 10 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
09b5b85f-66b3-45fe-ba95-51c30cb7a56b | 58566ddb-19e4-4b13-a78f-0dc91ab4c50a | Radiology | RAD | support | NULL | NULL | 15 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
1c8c4f04-6d63-48b8-8c6e-d641877be6be | b8dd38d0-53d4-4362-9170-1febdd6af033 | Emergency Department | ER | clinical | NULL | NULL | 50 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
af03bf07-1273-4879-96f2-28ccfe3fbac3 | b8dd38d0-53d4-4362-9170-1febdd6af033 | Intensive Care Unit | ICU | clinical | NULL | NULL | 30 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
6a99322b-bfb4-492f-ba8f-b1a476b421a4 | b8dd38d0-53d4-4362-9170-1febdd6af033 | Cardiology | CARD | clinical | NULL | NULL | 40 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
86ca2fef-a14c-4756-a881-5a61b2bfd107 | b8dd38d0-53d4-4362-9170-1febdd6af033 | Neurology | NEURO | clinical | NULL | NULL | 35 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
d1d08736-82c6-4da1-8eed-b51290168008 | b8dd38d0-53d4-4362-9170-1febdd6af033 | Pediatrics | PEDS | clinical | NULL | NULL | 45 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
3ed5688c-d9b1-4bb3-9fd6-f7e3e619bd97 | b8dd38d0-53d4-4362-9170-1febdd6af033 | Surgery | SURG | clinical | NULL | NULL | 25 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
8fc76d5f-c099-4ffd-bdf2-fdf3fae437a3 | b8dd38d0-53d4-4362-9170-1febdd6af033 | Pharmacy | PHARM | support | NULL | NULL | 10 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634
c12551a3-806d-4eb9-aa0d-d99ed4ee8187 | b8dd38d0-53d4-4362-9170-1febdd6af033 | Radiology | RAD | support | NULL | NULL | 15 | False | 2026-01-31 18:03:06.115634 | 2026-01-31 18:03:06.115634


====================================================================================================
TABLE: django_admin_log
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: integer NOT NULL
  - action_time: timestamp with time zone NOT NULL
  - object_id: text NULL
  - object_repr: character varying(200) NOT NULL
  - action_flag: smallint NOT NULL
  - change_message: text NOT NULL
  - content_type_id: integer NULL
  - user_id: integer NOT NULL

Total Rows: 0

No data in this table.


====================================================================================================
TABLE: django_content_type
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: integer NOT NULL
  - app_label: character varying(100) NOT NULL
  - model: character varying(100) NOT NULL

Total Rows: 22

DATA:
----------------------------------------------------------------------------------------------------
id | app_label | model
----------------------------------------------------------------------------------------------------
1 | admin | logentry
2 | auth | permission
3 | auth | group
4 | auth | user
5 | contenttypes | contenttype
6 | sessions | session
7 | resources | resourcehospital
8 | resources | resourcecategory
9 | resources | sharedresource
10 | resources | inventorysynclog
11 | resources | bedoccupancy
12 | resources | rolepermission
13 | resources | auditlog
14 | resources | message
15 | resources | inventoryitem
16 | resources | resourcerequest
17 | resources | userprofile
18 | resources | alert
19 | authtoken | token
20 | authtoken | tokenproxy
21 | token_blacklist | blacklistedtoken
22 | token_blacklist | outstandingtoken


====================================================================================================
TABLE: django_migrations
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: bigint NOT NULL
  - app: character varying(255) NOT NULL
  - name: character varying(255) NOT NULL
  - applied: timestamp with time zone NOT NULL

Total Rows: 36

DATA:
----------------------------------------------------------------------------------------------------
id | app | name | applied
----------------------------------------------------------------------------------------------------
1 | contenttypes | 0001_initial | 2026-01-19 16:29:46.659367+00:00
2 | auth | 0001_initial | 2026-01-19 16:29:46.776978+00:00
3 | admin | 0001_initial | 2026-01-19 16:29:46.802664+00:00
4 | admin | 0002_logentry_remove_auto_add | 2026-01-19 16:29:46.812358+00:00
5 | admin | 0003_logentry_add_action_flag_choices | 2026-01-19 16:29:46.821896+00:00
6 | contenttypes | 0002_remove_content_type_name | 2026-01-19 16:29:46.840940+00:00
7 | auth | 0002_alter_permission_name_max_length | 2026-01-19 16:29:46.851876+00:00
8 | auth | 0003_alter_user_email_max_length | 2026-01-19 16:29:46.859938+00:00
9 | auth | 0004_alter_user_username_opts | 2026-01-19 16:29:46.873142+00:00
10 | auth | 0005_alter_user_last_login_null | 2026-01-19 16:29:46.882677+00:00
11 | auth | 0006_require_contenttypes_0002 | 2026-01-19 16:29:46.886030+00:00
12 | auth | 0007_alter_validators_add_error_messages | 2026-01-19 16:29:46.895044+00:00
13 | auth | 0008_alter_user_username_max_length | 2026-01-19 16:29:46.910404+00:00
14 | auth | 0009_alter_user_last_name_max_length | 2026-01-19 16:29:46.919571+00:00
15 | auth | 0010_alter_group_name_max_length | 2026-01-19 16:29:46.934372+00:00
16 | auth | 0011_update_proxy_permissions | 2026-01-19 16:29:46.941222+00:00
17 | auth | 0012_alter_user_first_name_max_length | 2026-01-19 16:29:46.953484+00:00
18 | sessions | 0001_initial | 2026-01-19 16:29:46.972691+00:00
19 | resources | 0001_initial | 2026-01-31 17:56:39.047196+00:00
20 | resources | 0002_rolepermission_userprofile_resourcerequest_message_and_more | 2026-02-28 09:07:37.954140+00:00
21 | authtoken | 0001_initial | 2026-02-28 09:15:41.921018+00:00
22 | authtoken | 0002_auto_20160226_1747 | 2026-02-28 09:15:41.949069+00:00
23 | authtoken | 0003_tokenproxy | 2026-02-28 09:15:41.956331+00:00
24 | authtoken | 0004_alter_tokenproxy_options | 2026-02-28 09:15:41.968467+00:00
49 | token_blacklist | 0001_initial | 2026-02-28 16:23:51.444377+00:00
50 | token_blacklist | 0002_outstandingtoken_jti_hex | 2026-02-28 16:23:51.483007+00:00
51 | token_blacklist | 0003_auto_20171017_2007 | 2026-02-28 16:23:51.540470+00:00
52 | token_blacklist | 0004_auto_20171017_2013 | 2026-02-28 16:23:51.573389+00:00
53 | token_blacklist | 0005_remove_outstandingtoken_jti | 2026-02-28 16:23:51.594077+00:00
54 | token_blacklist | 0006_auto_20171017_2113 | 2026-02-28 16:23:51.611331+00:00
55 | token_blacklist | 0007_auto_20171017_2214 | 2026-02-28 16:23:51.657554+00:00
56 | token_blacklist | 0008_migrate_to_bigautofield | 2026-02-28 16:23:51.795179+00:00
57 | token_blacklist | 0010_fix_migrate_to_bigautofield | 2026-02-28 16:23:51.825284+00:00
58 | token_blacklist | 0011_linearizes_history | 2026-02-28 16:23:51.833440+00:00
59 | token_blacklist | 0012_alter_outstandingtoken_user | 2026-02-28 16:23:51.847122+00:00
60 | token_blacklist | 0013_alter_blacklistedtoken_options_and_more | 2026-02-28 16:23:51.868207+00:00


====================================================================================================
TABLE: django_session
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - session_key: character varying(40) NOT NULL
  - session_data: text NOT NULL
  - expire_date: timestamp with time zone NOT NULL

Total Rows: 0

No data in this table.


====================================================================================================
TABLE: hospitals
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: uuid NOT NULL
  - name: character varying(255) NOT NULL
  - license_number: character varying(100) NOT NULL
  - address: text NULL
  - city: character varying(100) NULL
  - state: character varying(100) NULL
  - zip_code: character varying(10) NULL
  - country: character varying(100) NULL
  - phone: character varying(20) NULL
  - email: character varying(255) NULL
  - website: character varying(255) NULL
  - type: character varying(20) NULL
  - bed_count: integer NULL
  - established_date: date NULL
  - coordinates_lat: numeric NULL
  - coordinates_lng: numeric NULL
  - status: character varying(20) NULL
  - created_at: timestamp without time zone NULL
  - updated_at: timestamp without time zone NULL

Total Rows: 5

DATA:
----------------------------------------------------------------------------------------------------
id | name | license_number | address | city | state | zip_code | country | phone | email | website | type | bed_count | established_date | coordinates_lat | coordinates_lng | status | created_at | updated_at
----------------------------------------------------------------------------------------------------
033ff154-386d-4515-a1ed-2cbbe3d3385d | Metro General Hospital | LIC-001 | NULL | New York | NY | NULL | USA | +1-555-0100 | admin@metro-general.com | NULL | teaching | 850 | NULL | NULL | NULL | active | 2026-01-31 18:03:06.107362 | 2026-01-31 18:03:06.107362
5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | City Medical Center | LIC-002 | NULL | Los Angeles | CA | NULL | USA | +1-555-0200 | info@city-medical.com | NULL | private | 620 | NULL | NULL | NULL | active | 2026-01-31 18:03:06.107362 | 2026-01-31 18:03:06.107362
f3553e2a-a525-4b52-9875-bb463b69a60b | Regional Healthcare | LIC-003 | NULL | Chicago | IL | NULL | USA | +1-555-0300 | contact@regional-health.org | NULL | public | 480 | NULL | NULL | NULL | active | 2026-01-31 18:03:06.107362 | 2026-01-31 18:03:06.107362
58566ddb-19e4-4b13-a78f-0dc91ab4c50a | University Hospital | LIC-004 | NULL | Boston | MA | NULL | USA | +1-555-0400 | admin@university-hospital.edu | NULL | teaching | 750 | NULL | NULL | NULL | active | 2026-01-31 18:03:06.107362 | 2026-01-31 18:03:06.107362
b8dd38d0-53d4-4362-9170-1febdd6af033 | Community Health Center | LIC-005 | NULL | Miami | FL | NULL | USA | +1-555-0500 | info@community-health.net | NULL | public | 320 | NULL | NULL | NULL | active | 2026-01-31 18:03:06.107362 | 2026-01-31 18:03:06.107362


====================================================================================================
TABLE: medical_equipment
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: uuid NOT NULL
  - hospital_id: uuid NOT NULL
  - department_id: uuid NULL
  - name: character varying(255) NOT NULL
  - model: character varying(255) NULL
  - manufacturer: character varying(255) NULL
  - serial_number: character varying(100) NULL
  - category: character varying(20) NULL
  - status: character varying(20) NULL
  - purchase_date: date NULL
  - warranty_expiry: date NULL
  - last_maintenance: date NULL
  - next_maintenance: date NULL
  - location: character varying(255) NULL
  - value: numeric NULL
  - created_at: timestamp without time zone NULL
  - updated_at: timestamp without time zone NULL

Total Rows: 0

No data in this table.


====================================================================================================
TABLE: medication_inventory
====================================================================================================

COLUMNS:
----------------------------------------------------------------------------------------------------
  - id: uuid NOT NULL
  - hospital_id: uuid NOT NULL
  - medication_id: uuid NOT NULL
  - batch_number: character varying(100) NULL
  - quantity_in_stock: integer NOT NULL
  - unit_cost: numeric NULL
  - expiry_date: date NULL
  - manufacturer_date: date NULL
  - supplier: character varying(255) NULL
  - minimum_stock_level: integer NULL
  - maximum_stock_level: integer NULL
  - reorder_point: integer NULL
  - location: character varying(255) NULL
  - created_at: timestamp without time zone NULL
  - updated_at: timestamp without time zone NULL

Total Rows: 40

DATA:
----------------------------------------------------------------------------------------------------
id | hospital_id | medication_id | batch_number | quantity_in_stock | unit_cost | expiry_date | manufacturer_date | supplier | minimum_stock_level | maximum_stock_level | reorder_point | location | created_at | updated_at
----------------------------------------------------------------------------------------------------
7ec39924-a526-469e-a113-a6d84970ed7b | 033ff154-386d-4515-a1ed-2cbbe3d3385d | fd3497eb-5e8f-4ed5-a646-63a73b535e6a | NULL | 1059 | 2.23 | 2026-06-08 | NULL | PharmaCorp | 73 | 1452 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
e357dd01-9c9b-4cb6-8365-770824abbd5f | 033ff154-386d-4515-a1ed-2cbbe3d3385d | c6e29906-8166-4556-8c07-5bd571bf3543 | NULL | 1651 | 5.46 | 2026-07-18 | NULL | HealthDistributors | 104 | 2488 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
008e08f8-d2c9-4ac4-975a-0ba1b68b29f9 | 033ff154-386d-4515-a1ed-2cbbe3d3385d | 981ec110-6d6b-4c85-976c-4a018bce761d | NULL | 1045 | 3.02 | 2026-11-12 | NULL | HealthDistributors | 143 | 3929 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
3b1c87e1-ccd7-4e37-8f72-bb2b1f3a3203 | 033ff154-386d-4515-a1ed-2cbbe3d3385d | c7ec8277-95aa-48dd-b878-9c0d101b8cf6 | NULL | 1109 | 20.45 | 2026-10-12 | NULL | HealthDistributors | 57 | 2439 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
5b5fea36-4278-4439-9b44-fc3f4d782147 | 033ff154-386d-4515-a1ed-2cbbe3d3385d | a758bd0c-66d2-4d04-93be-384e4b7fa9fe | NULL | 1426 | 46.69 | 2026-11-23 | NULL | MedSupply Inc | 148 | 2769 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
51419b6b-38e3-4399-8dbc-24f627fa3db6 | 033ff154-386d-4515-a1ed-2cbbe3d3385d | 297492d2-e05f-47a2-a2cf-6ecc68650097 | NULL | 399 | 29.21 | 2027-02-16 | NULL | MedSupply Inc | 129 | 3097 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
8dd54d30-58b6-472d-b614-9501a0a14907 | 033ff154-386d-4515-a1ed-2cbbe3d3385d | fffc289c-29ab-4d3c-ae30-a50b9d6bcef3 | NULL | 1066 | 8.09 | 2026-04-29 | NULL | HealthDistributors | 62 | 2696 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
739c22f7-28ba-450f-87ed-354981ec11bd | 033ff154-386d-4515-a1ed-2cbbe3d3385d | 78dfb696-dba5-4c8e-8792-3ad6cac2a683 | NULL | 1361 | 19.26 | 2026-07-12 | NULL | PharmaCorp | 146 | 3531 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
b3c973ed-7313-406c-b950-d7e6db52d568 | 5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | fd3497eb-5e8f-4ed5-a646-63a73b535e6a | NULL | 790 | 11.76 | 2026-09-17 | NULL | MedSupply Inc | 93 | 1202 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
84a75f2b-61ad-4250-9091-f996348322e7 | 5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | c6e29906-8166-4556-8c07-5bd571bf3543 | NULL | 739 | 4.64 | 2026-11-14 | NULL | HealthDistributors | 116 | 2500 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
1691fc19-b37b-42c0-8b97-9e950c7c46aa | 5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | 981ec110-6d6b-4c85-976c-4a018bce761d | NULL | 709 | 36.86 | 2027-02-24 | NULL | MedSupply Inc | 127 | 2421 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
21cf279d-84d0-4c54-bfcd-505bba9d44c7 | 5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | c7ec8277-95aa-48dd-b878-9c0d101b8cf6 | NULL | 1263 | 14.38 | 2026-09-22 | NULL | PharmaCorp | 78 | 3441 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
35fba0d2-7278-4066-acce-2c9ce67ca46c | 5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | a758bd0c-66d2-4d04-93be-384e4b7fa9fe | NULL | 1619 | 33.30 | 2026-04-27 | NULL | MedSupply Inc | 109 | 2260 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
67eabdf2-7e1b-4494-aaf9-72eab6bbc317 | 5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | 297492d2-e05f-47a2-a2cf-6ecc68650097 | NULL | 1513 | 35.16 | 2026-08-05 | NULL | PharmaCorp | 61 | 2525 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
4e4868ea-8860-4d1b-b17d-ace0b7d1634a | 5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | fffc289c-29ab-4d3c-ae30-a50b9d6bcef3 | NULL | 781 | 5.39 | 2026-11-13 | NULL | PharmaCorp | 56 | 2839 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
c94e30ee-1c53-499d-8879-1f00755e7d14 | 5cb5efbd-ea6b-4954-b8f7-45ac7a9f1c10 | 78dfb696-dba5-4c8e-8792-3ad6cac2a683 | NULL | 321 | 45.32 | 2026-03-14 | NULL | PharmaCorp | 65 | 3968 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
2f6a9b0f-537b-4a9d-b806-67378f3c1cae | f3553e2a-a525-4b52-9875-bb463b69a60b | fd3497eb-5e8f-4ed5-a646-63a73b535e6a | NULL | 213 | 32.98 | 2026-12-25 | NULL | HealthDistributors | 84 | 2949 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
555e7b84-d88d-45cb-b8fa-8b78e2c750eb | f3553e2a-a525-4b52-9875-bb463b69a60b | c6e29906-8166-4556-8c07-5bd571bf3543 | NULL | 123 | 37.97 | 2026-09-25 | NULL | PharmaCorp | 95 | 1129 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
41e9ee89-0578-4a07-b13b-756d27567294 | f3553e2a-a525-4b52-9875-bb463b69a60b | 981ec110-6d6b-4c85-976c-4a018bce761d | NULL | 965 | 50.18 | 2026-09-28 | NULL | PharmaCorp | 97 | 3075 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
f6bc8e09-4058-4a7e-80d9-98dc66fc53c3 | f3553e2a-a525-4b52-9875-bb463b69a60b | c7ec8277-95aa-48dd-b878-9c0d101b8cf6 | NULL | 338 | 24.72 | 2027-02-02 | NULL | MedSupply Inc | 115 | 2355 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
f3190b58-49fe-44cd-9c34-b2e8efad7ec7 | f3553e2a-a525-4b52-9875-bb463b69a60b | a758bd0c-66d2-4d04-93be-384e4b7fa9fe | NULL | 144 | 38.39 | 2026-12-27 | NULL | PharmaCorp | 59 | 1010 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
ad7777f8-1c67-421d-b6e9-e1dfb24a0b0c | f3553e2a-a525-4b52-9875-bb463b69a60b | 297492d2-e05f-47a2-a2cf-6ecc68650097 | NULL | 1916 | 13.45 | 2026-05-17 | NULL | HealthDistributors | 116 | 2833 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
bdb5d25b-4aaa-493d-8198-f95060f99524 | f3553e2a-a525-4b52-9875-bb463b69a60b | fffc289c-29ab-4d3c-ae30-a50b9d6bcef3 | NULL | 1756 | 19.68 | 2026-11-06 | NULL | PharmaCorp | 62 | 2978 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
c8986a99-f2a9-4b01-9251-e60cf9e6fafe | f3553e2a-a525-4b52-9875-bb463b69a60b | 78dfb696-dba5-4c8e-8792-3ad6cac2a683 | NULL | 1690 | 26.49 | 2026-11-25 | NULL | MedSupply Inc | 50 | 2767 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
8c903062-0334-441e-9423-541f757bc6bf | 58566ddb-19e4-4b13-a78f-0dc91ab4c50a | fd3497eb-5e8f-4ed5-a646-63a73b535e6a | NULL | 358 | 39.55 | 2026-06-03 | NULL | HealthDistributors | 94 | 1624 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
4911424f-d72d-45fa-b5be-b9cc30462f75 | 58566ddb-19e4-4b13-a78f-0dc91ab4c50a | c6e29906-8166-4556-8c07-5bd571bf3543 | NULL | 463 | 15.19 | 2026-04-08 | NULL | PharmaCorp | 122 | 1086 | NULL | NULL | 2026-01-31 18:03:06.125655 | 2026-01-31 18:03:06.125655
